Date,Time,Currency,Impact,Event,Actual,Forecast,Previous,Outcome
8/31/2022,10:00,EUR,M,CPI Flash Estimate y/y,9.10%,9.00%,8.90%,
8/31/2022,10:00,EUR,M,Core CPI Flash Estimate y/y,4.30%,4.10%,4.00%,
8/31/2022,13:00,USD,M,FOMC Member Mester Speaks,,,,
8/31/2022,13:15,USD,H,ADP Non-Farm Employment Change,132K,300K,128K,
8/31/2022,13:30,CAD,M,GDP m/m,0.10%,0.10%,0.00%,
8/31/2022,14:45,USD,M,Chicago PMI,52.2,52.5,52.1,
8/31/2022,15:30,USD,L,Crude Oil Inventories,-3.3M,-0.4M,-3.3M,
8/31/2022,23:30,AUD,L,AIG Manufacturing Index,49.3,,52.5,
9/1/2022,0:01,USD,L,Wards Total Vehicle Sales,13.2M,13.3M,13.4M,
9/1/2022,0:50,JPY,L,Capital Spending q/y,4.60%,3.00%,3.00%,
9/1/2022,1:30,JPY,L,Final Manufacturing PMI,51.5,51,51,
9/1/2022,2:30,AUD,L,Private Capital Expenditure q/q,-0.30%,1.10%,0.40%,
9/1/2022,2:45,CNY,M,Caixin Manufacturing PMI,49.5,50.1,50.4,
9/1/2022,4:35,JPY,L,10-y Bond Auction,0.24|4.0,,0.17|3.0,
9/1/2022,7:00,EUR,L,German Retail Sales m/m,1.90%,-0.10%,-1.50%,
9/1/2022,7:00,GBP,L,Nationwide HPI m/m,0.80%,0.10%,0.20%,
9/1/2022,7:30,AUD,L,Commodity Prices y/y,21.70%,,10.30%,
9/1/2022,7:30,CHF,H,CPI m/m,0.30%,0.20%,0.00%,
9/1/2022,7:30,CHF,L,Retail Sales y/y,2.60%,0.90%,0.70%,
9/1/2022,8:15,EUR,L,Spanish Manufacturing PMI,49.9,48.5,48.7,
9/1/2022,8:30,CHF,L,Manufacturing PMI,56.4,56.4,58,
9/1/2022,8:45,EUR,L,Italian Manufacturing PMI,48,48,48.5,
9/1/2022,8:50,EUR,L,French Final Manufacturing PMI,50.6,49,49,
9/1/2022,8:55,EUR,L,German Final Manufacturing PMI,49.1,49.8,49.8,
9/1/2022,9:00,EUR,L,Final Manufacturing PMI,49.6,49.7,49.7,
9/1/2022,9:00,EUR,L,Italian Monthly Unemployment Rate,7.90%,8.10%,8.00%,
9/1/2022,9:30,GBP,L,Final Manufacturing PMI,47.3,46,46,
9/1/2022,9:48,EUR,L,Spanish 10-y Bond Auction,2.81|1.8,,1.98|1.7,
9/1/2022,9:57,EUR,L,French 10-y Bond Auction,2.21|2.0,,1.43|2.5,
9/1/2022,10:00,EUR,L,Unemployment Rate,6.60%,6.60%,6.70%,
9/1/2022,12:30,USD,L,Challenger Job Cuts y/y,30.30%,,36.30%,
9/1/2022,13:30,CAD,L,Building Permits m/m,-6.60%,-0.30%,-0.60%,
9/1/2022,13:30,USD,M,Unemployment Claims,232K,250K,237K,
9/1/2022,13:30,USD,L,Revised Nonfarm Productivity q/q,-4.10%,-4.30%,-4.60%,
9/1/2022,13:30,USD,L,Revised Unit Labor Costs q/q,10.20%,10.80%,10.80%,
9/1/2022,14:30,CAD,L,Manufacturing PMI,48.7,,52.5,
9/1/2022,14:45,USD,L,Final Manufacturing PMI,51.5,51.3,51.3,
9/1/2022,15:00,USD,H,ISM Manufacturing PMI,52.8,52.1,52.8,
9/1/2022,15:00,USD,L,Construction Spending m/m,-0.40%,-0.30%,-0.50%,
9/1/2022,15:00,USD,L,ISM Manufacturing Prices,52.5,55.4,60,
9/1/2022,15:30,USD,L,Natural Gas Storage,61B,58B,60B,
9/1/2022,23:45,NZD,L,Overseas Trade Index q/q,-2.40%,0.20%,0.60%,
9/2/2022,0:50,JPY,L,Monetary Base y/y,0.40%,3.10%,2.80%,
9/2/2022,7:00,EUR,L,German Trade Balance,5.4B,4.6B,6.2B,
9/2/2022,7:45,EUR,L,French Gov Budget Balance,-131.2B,,-76.1B,
9/2/2022,8:00,EUR,L,Spanish Unemployment Change,40.4K,4.6K,3.2K,
9/2/2022,10:00,EUR,L,PPI m/m,4.00%,2.50%,1.30%,
9/2/2022,13:30,CAD,L,Labor Productivity q/q,0.20%,0.10%,-0.50%,
9/2/2022,13:30,USD,H,Average Hourly Earnings m/m,0.30%,0.40%,0.50%,
9/2/2022,13:30,USD,H,Non-Farm Employment Change,315K,295K,526K,
9/2/2022,13:30,USD,H,Unemployment Rate,3.70%,3.50%,3.50%,
9/2/2022,15:00,USD,L,Factory Orders m/m,-1.00%,0.20%,1.80%,
9/4/2022,23:30,AUD,L,AIG Construction Index,47.9,,45.3,
9/5/2022,0:01,All,M,OPEC-JMMC Meetings,,,,
9/5/2022,0:01,CAD,N,Bank Holiday,,,,
9/5/2022,0:01,USD,N,Bank Holiday,,,,
9/5/2022,2:00,NZD,L,ANZ Commodity Prices m/m,-3.30%,,-2.20%,
9/5/2022,2:02,AUD,L,MI Inflation Gauge m/m,-0.50%,,1.20%,
9/5/2022,2:30,AUD,L,ANZ Job Advertisements m/m,2.00%,,-1.00%,
9/5/2022,2:30,AUD,L,Company Operating Profits q/q,7.60%,4.60%,9.80%,
9/5/2022,2:30,AUD,L,Retail Sales m/m,1.30%,1.30%,1.30%,
9/5/2022,2:45,CNY,L,Caixin Services PMI,55,54,55.5,
9/5/2022,8:00,CHF,L,GDP q/q,0.30%,0.40%,0.50%,
9/5/2022,8:15,EUR,L,Spanish Services PMI,50.6,52.3,53.8,
9/5/2022,8:45,EUR,L,Italian Services PMI,50.5,48.9,48.4,
9/5/2022,8:50,EUR,L,French Final Services PMI,51.2,51,51,
9/5/2022,8:55,EUR,L,German Final Services PMI,47.7,48.2,48.2,
9/5/2022,9:00,EUR,L,Final Services PMI,49.8,50.2,50.2,
9/5/2022,9:30,EUR,L,Sentix Investor Confidence,-31.8,-26.8,-25.2,
9/5/2022,9:30,GBP,L,Final Services PMI,50.9,52.5,52.5,
9/5/2022,10:00,EUR,L,Retail Sales m/m,0.30%,0.30%,-1.00%,
9/5/2022,16:30,GBP,M,MPC Member Mann Speaks,,,,
9/6/2022,0:01,GBP,L,BRC Retail Sales Monitor y/y,0.50%,0.50%,1.60%,
9/6/2022,0:30,JPY,L,Average Cash Earnings y/y,1.80%,1.90%,2.00%,
9/6/2022,0:30,JPY,L,Household Spending y/y,3.40%,4.50%,3.50%,
9/6/2022,2:30,AUD,L,Current Account,18.3B,22.0B,2.8B,
9/6/2022,4:35,JPY,L,30-y Bond Auction,1.24|3.3,,1.12|3.0,
9/6/2022,5:30,AUD,H,Cash Rate,2.35%,2.35%,1.85%,
9/6/2022,5:30,AUD,H,RBA Rate Statement,,,,
9/6/2022,7:00,EUR,L,German Factory Orders m/m,-1.10%,-0.80%,-0.30%,
9/6/2022,9:30,GBP,L,Construction PMI,49.2,48,48.9,
9/6/2022,14:45,USD,M,Final Services PMI,43.7,44.3,44.1,
9/6/2022,15:00,USD,H,ISM Services PMI,56.9,55.4,56.7,
9/6/2022,15:55,NZD,L,GDT Price Index,4.90%,,-2.90%,
9/6/2022,23:30,AUD,L,AIG Services Index,53.3,,51.7,
9/7/2022,2:30,AUD,H,GDP q/q,0.90%,0.90%,0.70%,
9/7/2022,4:02,CNY,L,Trade Balance,536B,650B,683B,
9/7/2022,4:03,CNY,L,USD-Denominated Trade Balance,79.4B,91.8B,101.3B,
9/7/2022,6:00,JPY,L,Leading Indicators,99.60%,100.20%,100.90%,
9/7/2022,7:00,EUR,L,German Industrial Production m/m,-0.30%,-0.50%,0.80%,
9/7/2022,7:00,GBP,L,Halifax HPI m/m,0.40%,0.10%,-0.10%,
9/7/2022,8:00,CHF,L,Foreign Currency Reserves,860B,,850B,
9/7/2022,9:00,EUR,L,Italian Retail Sales m/m,1.30%,0.30%,-1.10%,
9/7/2022,10:00,EUR,L,Final Employment Change q/q,0.40%,0.30%,0.30%,
9/7/2022,10:00,EUR,L,Revised GDP q/q,0.80%,0.60%,0.60%,
9/7/2022,10:00,GBP,H,Monetary Policy Report Hearings,,,,
9/7/2022,10:02,GBP,L,10-y Bond Auction,3.09|2.4,,1.78|2.4,
9/7/2022,13:30,CAD,L,Trade Balance,4.1B,3.8B,4.9B,
9/7/2022,13:30,USD,L,Trade Balance,-70.6B,-70.2B,-80.9B,
9/7/2022,15:00,CAD,H,BOC Rate Statement,,,,
9/7/2022,15:00,CAD,H,Overnight Rate,3.25%,3.25%,2.50%,
9/7/2022,15:00,CAD,M,Ivey PMI,60.9,48.3,49.6,
9/7/2022,15:00,USD,M,FOMC Member Mester Speaks,,,,
9/7/2022,17:40,USD,M,FOMC Member Brainard Speaks,,,,
9/7/2022,19:00,USD,L,Beige Book,,,,
9/7/2022,19:00,USD,L,FOMC Member Barr Speaks,,,,
9/7/2022,23:45,NZD,L,Manufacturing Sales q/q,-3.80%,,0.90%,
9/8/2022,0:01,GBP,L,RICS House Price Balance,53%,60%,62%,
9/8/2022,0:50,JPY,L,Bank Lending y/y,1.90%,1.90%,1.70%,
9/8/2022,0:50,JPY,L,Current Account,-0.63T,0.06T,0.84T,
9/8/2022,0:50,JPY,L,Final GDP Price Index y/y,-0.30%,-0.40%,-0.40%,
9/8/2022,0:50,JPY,L,Final GDP q/q,0.90%,0.70%,0.50%,
9/8/2022,2:30,AUD,L,Trade Balance,8.73B,14.55B,17.13B,
9/8/2022,4:05,AUD,H,RBA Gov Lowe Speaks,,,,
9/8/2022,6:00,JPY,L,Economy Watchers Sentiment,45.5,45,43.8,
9/8/2022,6:30,EUR,L,French Final Private Payrolls q/q,0.50%,0.50%,0.50%,
9/8/2022,6:45,CHF,L,Unemployment Rate,2.10%,2.20%,2.20%,
9/8/2022,7:45,EUR,L,French Trade Balance,-14.5B,-13.0B,-13.1B,
9/8/2022,13:15,EUR,H,Main Refinancing Rate,1.25%,1.25%,0.50%,
9/8/2022,13:15,EUR,H,Monetary Policy Statement,,,,
9/8/2022,13:30,USD,M,Unemployment Claims,222K,234K,228K,
9/8/2022,13:45,EUR,H,ECB Press Conference,,,,
9/8/2022,14:10,USD,H,Fed Chair Powell Speaks,,,,
9/8/2022,15:30,USD,L,Natural Gas Storage,54B,55B,61B,
9/8/2022,16:00,USD,L,Crude Oil Inventories,8.8M,-2.0M,-3.3M,
9/8/2022,16:25,CAD,L,Gov Council Member Rogers Speaks,,,,
9/8/2022,20:00,USD,L,Consumer Credit m/m,23.8B,31.5B,39.1B,
9/9/2022,0:01,EUR,M,EU Economic Summit,,,,
9/9/2022,0:01,EUR,L,Eurogroup Meetings,,,,
9/9/2022,0:50,JPY,L,M2 Money Stock y/y,3.40%,3.40%,3.40%,
9/9/2022,2:30,CNY,L,CPI y/y,2.50%,2.80%,2.70%,
9/9/2022,2:30,CNY,L,PPI y/y,2.30%,3.20%,4.20%,
9/9/2022,7:45,EUR,L,French Industrial Production m/m,-1.60%,-0.40%,1.20%,
9/9/2022,9:03,CNY,L,M2 Money Supply y/y,12.20%,12.20%,12.00%,
9/9/2022,9:03,CNY,L,New Loans,1250B,1500B,679B,
9/9/2022,10:30,EUR,M,ECB President Lagarde Speaks,,,,
9/9/2022,13:30,CAD,H,Employment Change,-39.7K,15.0K,-30.6K,
9/9/2022,13:30,CAD,H,Unemployment Rate,5.40%,5.00%,4.90%,
9/9/2022,13:30,CAD,L,Capacity Utilization Rate,83.80%,82.10%,81.90%,
9/9/2022,15:00,USD,L,Final Wholesale Inventories m/m,0.60%,0.80%,0.80%,
9/9/2022,17:00,USD,M,FOMC Member George Speaks,,,,
9/9/2022,17:00,USD,M,FOMC Member Waller Speaks,,,,
9/10/2022,0:01,EUR,L,ECOFIN Meetings,,,,
9/11/2022,23:45,NZD,L,Visitor Arrivals m/m,41.80%,,30.10%,
9/12/2022,0:01,CNY,N,Bank Holiday,,,,
9/12/2022,6:58,JPY,L,Prelim Machine Tool Orders y/y,10.70%,,5.50%,
9/12/2022,7:00,GBP,H,GDP m/m,0.20%,0.30%,-0.60%,
9/12/2022,7:00,GBP,L,Construction Output m/m,-0.80%,0.40%,-1.40%,
9/12/2022,7:00,GBP,L,Goods Trade Balance,-19.4B,-22.2B,-22.8B,
9/12/2022,7:00,GBP,L,Index of Services 3m/3m,-0.20%,-0.20%,-0.40%,
9/12/2022,7:00,GBP,L,Industrial Production m/m,-0.30%,0.40%,-0.90%,
9/12/2022,7:00,GBP,L,Manufacturing Production m/m,0.10%,0.30%,-1.60%,
9/12/2022,9:00,EUR,L,Italian Industrial Production m/m,0.40%,0.00%,-2.00%,
9/12/2022,11:22,GBP,L,NIESR GDP Estimate,-0.30%,,0.00%,
9/12/2022,18:01,USD,L,10-y Bond Auction,3.33|2.4,,2.76|2.5,
9/12/2022,23:45,NZD,L,FPI m/m,1.10%,,2.10%,
9/13/2022,0:50,JPY,L,BSI Manufacturing Index,1.7,-8.1,-9.9,
9/13/2022,0:50,JPY,L,PPI y/y,9.00%,8.90%,9.00%,
9/13/2022,1:15,AUD,L,Westpac Consumer Sentiment,3.90%,,-3.00%,
9/13/2022,2:30,AUD,M,NAB Business Confidence,10,,8,
9/13/2022,7:00,EUR,L,German Final CPI m/m,0.30%,0.30%,0.30%,
9/13/2022,7:00,GBP,L,Average Earnings Index 3m/y,5.50%,5.40%,5.20%,
9/13/2022,7:00,GBP,L,Claimant Count Change,6.3K,-13.2K,-14.5K,
9/13/2022,7:00,GBP,L,Unemployment Rate,3.60%,3.80%,3.80%,
9/13/2022,7:30,CHF,L,PPI m/m,-0.10%,0.10%,-0.10%,
9/13/2022,9:00,EUR,L,Italian Quarterly Unemployment Rate,8.10%,8.10%,8.50%,
9/13/2022,10:00,EUR,L,ZEW Economic Sentiment,-60.7,-57.9,-54.9,
9/13/2022,10:00,EUR,L,German ZEW Economic Sentiment,-61.9,-59.4,-55.3,
9/13/2022,10:55,USD,L,NFIB Small Business Index,91.8,90.9,89.9,
9/13/2022,13:30,USD,H,CPI m/m,0.10%,-0.10%,0.00%,
9/13/2022,13:30,USD,H,CPI y/y,8.30%,8.10%,8.50%,
9/13/2022,13:30,USD,H,Core CPI m/m,0.60%,0.30%,0.30%,
9/13/2022,15:00,USD,L,IBD/TIPP Economic Optimism,44.7,42.5,38.1,
9/13/2022,18:01,USD,L,30-y Bond Auction,3.51|2.4,,3.11|2.3,
9/13/2022,18:53,USD,L,Federal Budget Balance,-219.6B,-215.0B,-211.1B,
9/13/2022,23:45,NZD,L,Current Account,-5.22B,-4.70B,-6.50B,
9/14/2022,0:50,JPY,L,Core Machinery Orders m/m,5.30%,-0.60%,0.90%,
9/14/2022,5:30,JPY,L,Revised Industrial Production m/m,0.80%,1.00%,1.00%,
9/14/2022,7:00,GBP,H,CPI y/y,9.90%,10.00%,10.10%,
9/14/2022,7:00,GBP,L,Core CPI y/y,6.30%,6.20%,6.20%,
9/14/2022,7:00,GBP,L,PPI Input m/m,-1.20%,0.20%,0.00%,
9/14/2022,7:00,GBP,L,PPI Output m/m,-0.10%,1.00%,1.60%,
9/14/2022,7:00,GBP,L,RPI y/y,12.30%,12.30%,12.30%,
9/14/2022,9:30,GBP,L,HPI y/y,15.50%,7.90%,7.80%,
9/14/2022,10:00,EUR,L,Industrial Production m/m,-2.30%,-1.00%,1.10%,
9/14/2022,13:30,CAD,L,Manufacturing Sales m/m,-0.90%,-1.00%,-0.10%,
9/14/2022,13:30,USD,H,PPI m/m,-0.10%,-0.10%,-0.50%,
9/14/2022,13:30,USD,M,Core PPI m/m,0.40%,0.30%,0.20%,
9/14/2022,14:30,GBP,L,CB Leading Index m/m,-0.70%,,-0.60%,
9/14/2022,15:30,USD,L,Crude Oil Inventories,2.4M,1.9M,8.8M,
9/14/2022,23:45,NZD,H,GDP q/q,1.70%,1.00%,-0.20%,
9/15/2022,0:50,JPY,L,Trade Balance,-2.37T,-2.08T,-2.16T,
9/15/2022,2:00,AUD,L,MI Inflation Expectations,5.40%,,5.90%,
9/15/2022,2:30,AUD,H,Employment Change,33.5K,35.5K,-40.9K,
9/15/2022,2:30,AUD,H,Unemployment Rate,3.50%,3.40%,3.40%,
9/15/2022,2:30,AUD,L,RBA Bulletin,,,,
9/15/2022,5:30,JPY,L,Tertiary Industry Activity m/m,-0.60%,-0.10%,-0.40%,
9/15/2022,7:00,EUR,L,German WPI m/m,0.10%,0.50%,-0.40%,
9/15/2022,7:45,EUR,L,French Final CPI m/m,0.50%,0.40%,0.40%,
9/15/2022,9:30,GBP,L,Consumer Inflation Expectations,4.90%,,4.60%,
9/15/2022,10:00,EUR,L,Trade Balance,-40.3B,-31.9B,-32.2B,
9/15/2022,13:30,USD,H,Core Retail Sales m/m,-0.30%,0.00%,0.00%,
9/15/2022,13:30,USD,H,Empire State Manufacturing Index,-1.5,-12.7,-31.3,
9/15/2022,13:30,USD,H,Retail Sales m/m,0.30%,-0.10%,-0.40%,
9/15/2022,13:30,USD,M,Philly Fed Manufacturing Index,-9.9,2.4,6.2,
9/15/2022,13:30,USD,M,Unemployment Claims,213K,225K,218K,
9/15/2022,13:30,USD,L,Import Prices m/m,-1.00%,-1.30%,-1.50%,
9/15/2022,14:15,USD,L,Capacity Utilization Rate,80.00%,80.20%,80.20%,
9/15/2022,14:15,USD,L,Industrial Production m/m,-0.20%,0.00%,0.50%,
9/15/2022,15:00,USD,L,Business Inventories m/m,0.60%,0.60%,1.40%,
9/15/2022,15:30,USD,L,Natural Gas Storage,77B,71B,54B,
9/15/2022,23:30,NZD,L,BusinessNZ Manufacturing Index,54.9,,53.5,
9/16/2022,3:00,CNY,M,Retail Sales y/y,5.40%,3.20%,2.70%,
9/16/2022,3:00,CNY,L,Fixed Asset Investment ytd/y,5.80%,5.50%,5.70%,
9/16/2022,3:00,CNY,L,Industrial Production y/y,4.20%,3.80%,3.80%,
9/16/2022,3:00,CNY,L,NBS Press Conference,,,,
9/16/2022,3:00,CNY,L,Unemployment Rate,5.30%,5.40%,5.40%,
9/16/2022,7:00,GBP,M,Retail Sales m/m,-1.60%,-0.50%,0.40%,
9/16/2022,9:00,EUR,L,Italian Trade Balance,-0.36B,-1.50B,-2.51B,
9/16/2022,10:00,EUR,L,Final CPI y/y,9.10%,9.10%,9.10%,
9/16/2022,10:00,EUR,L,Final Core CPI y/y,4.30%,4.30%,4.30%,
9/16/2022,13:15,CAD,L,Housing Starts,267K,264K,275K,
9/16/2022,13:30,CAD,L,Foreign Securities Purchases,14.83B,12.35B,-17.64B,
9/16/2022,13:30,CAD,L,Wholesale Sales m/m,-0.60%,-0.40%,0.20%,
9/16/2022,15:00,USD,H,Prelim UoM Consumer Sentiment,59.5,60,58.2,
9/16/2022,15:00,USD,M,Prelim UoM Inflation Expectations,4.60%,,4.80%,
9/16/2022,21:00,USD,L,TIC Long-Term Purchases,21.4B,121.6B,121.8B,
9/18/2022,23:30,NZD,L,BusinessNZ Services Index,58.6,,54.4,
9/19/2022,0:01,JPY,N,Bank Holiday,,,,
9/19/2022,0:01,GBP,N,Bank Holiday,,,,
9/19/2022,3:30,CNY,L,Foreign Direct Investment ytd/y,16.40%,,17.30%,
9/19/2022,4:00,NZD,H,RBNZ Gov Orr Speaks,,,,
9/19/2022,11:00,EUR,L,German Buba Monthly Report,,,,
9/19/2022,13:30,CAD,L,IPPI m/m,-1.20%,-0.90%,-2.50%,
9/19/2022,13:30,CAD,L,RMPI m/m,-4.20%,3.20%,-7.50%,
9/19/2022,15:00,USD,L,NAHB Housing Market Index,46,47,49,
9/20/2022,0:30,JPY,L,National Core CPI y/y,2.80%,2.70%,2.40%,
9/20/2022,2:30,AUD,H,Monetary Policy Meeting Minutes,,,,
9/20/2022,7:00,CHF,L,Trade Balance,3.42B,3.50B,3.52B,
9/20/2022,7:00,EUR,L,German PPI m/m,7.90%,2.50%,5.30%,
9/20/2022,8:00,CHF,L,SECO Economic Forecasts,,,,
9/20/2022,9:00,EUR,L,Current Account,-19.9B,5.3B,4.2B,
9/20/2022,13:30,CAD,H,CPI m/m,-0.30%,-0.10%,0.10%,
9/20/2022,13:30,CAD,M,Common CPI y/y,5.70%,5.60%,6.00%,
9/20/2022,13:30,CAD,M,Median CPI y/y,4.80%,5.10%,4.90%,
9/20/2022,13:30,CAD,M,Trimmed CPI y/y,5.20%,5.50%,5.40%,
9/20/2022,13:30,USD,L,Building Permits,1.52M,1.60M,1.69M,
9/20/2022,13:30,USD,L,Housing Starts,1.58M,1.45M,1.40M,
9/20/2022,13:32,CAD,L,Core CPI m/m,0.00%,,0.50%,
9/20/2022,15:40,NZD,L,GDT Price Index,2.00%,,4.90%,
9/20/2022,18:00,EUR,M,ECB President Lagarde Speaks,,,,
9/20/2022,20:30,CAD,L,Gov Council Member Beaudry Speaks,,,,
9/21/2022,1:30,AUD,L,MI Leading Index m/m,-0.10%,,-0.20%,
9/21/2022,3:00,AUD,L,RBA Deputy Gov Bullock Speaks,,,,
9/21/2022,4:00,NZD,L,Credit Card Spending y/y,29.40%,,5.10%,
9/21/2022,7:00,GBP,L,Public Sector Net Borrowing,11.1B,8.2B,2.1B,
9/21/2022,10:34,EUR,L,German 10-y Bond Auction,1.87|1.8,,1.33|1.6,
9/21/2022,11:00,GBP,L,CBI Industrial Order Expectations,-2,-13,-7,
9/21/2022,15:00,USD,M,Existing Home Sales,4.80M,4.69M,4.82M,
9/21/2022,15:30,AUD,L,CB Leading Index m/m,0.40%,,0.60%,
9/21/2022,15:30,USD,L,Crude Oil Inventories,1.1M,2.0M,2.4M,
9/21/2022,19:00,USD,H,FOMC Economic Projections,,,,
9/21/2022,19:00,USD,H,FOMC Statement,,,,
9/21/2022,19:00,USD,H,Federal Funds Rate,3.25%,3.25%,2.50%,
9/21/2022,19:30,USD,H,FOMC Press Conference,,,,
9/21/2022,21:54,NZD,L,Westpac Consumer Sentiment,87.6,,78.7,
9/21/2022,23:45,NZD,L,Trade Balance,-2447M,-500M,-1406M,
9/22/2022,3:51,JPY,H,Monetary Policy Statement,,,,
9/22/2022,3:51,JPY,L,BOJ Policy Rate,-0.10%,-0.10%,-0.10%,
9/22/2022,6:00,JPY,L,BOJ Core CPI y/y,1.90%,1.90%,1.80%,
9/22/2022,7:30,JPY,H,BOJ Press Conference,,,,
9/22/2022,8:30,CHF,H,SNB Monetary Policy Assessment,,,,
9/22/2022,8:30,CHF,H,SNB Policy Rate,0.50%,0.50%,-0.25%,
9/22/2022,9:00,CHF,H,SNB Press Conference,,,,
9/22/2022,9:00,EUR,L,ECB Economic Bulletin,,,,
9/22/2022,12:00,GBP,H,MPC Official Bank Rate Votes,9-0-0,9-0-0,9-0-0,
9/22/2022,12:00,GBP,H,Monetary Policy Summary,,,,
9/22/2022,12:00,GBP,H,Official Bank Rate,2.25%,2.25%,1.75%,
9/22/2022,12:00,GBP,M,BOE Inflation Letter,,,,
9/22/2022,13:30,CAD,L,NHPI m/m,0.10%,0.10%,0.10%,
9/22/2022,13:30,USD,M,Unemployment Claims,213K,220K,208K,
9/22/2022,13:30,USD,L,Current Account,-251B,-261B,-283B,
9/22/2022,15:00,EUR,L,Consumer Confidence,-29,-26,-25,
9/22/2022,15:00,USD,L,CB Leading Index m/m,-0.30%,-0.10%,-0.50%,
9/22/2022,15:30,USD,L,Natural Gas Storage,103B,97B,77B,
9/22/2022,16:00,GBP,L,MPC Member Tenreyro Speaks,,,,
9/22/2022,19:30,GBP,L,MPC Member Haskel Speaks,,,,
9/23/2022,0:00,AUD,L,Flash Manufacturing PMI,53.9,,53.8,
9/23/2022,0:00,AUD,L,Flash Services PMI,50.4,,50.2,
9/23/2022,0:01,GBP,L,GfK Consumer Confidence,-49,-42,-44,
9/23/2022,0:01,JPY,N,Bank Holiday,,,,
9/23/2022,8:15,EUR,H,French Flash Services PMI,53,50.5,51.2,
9/23/2022,8:15,EUR,M,French Flash Manufacturing PMI,47.8,49.8,50.6,
9/23/2022,8:30,EUR,H,German Flash Manufacturing PMI,48.3,48.3,49.1,
9/23/2022,8:30,EUR,H,German Flash Services PMI,45.4,47.2,47.7,
9/23/2022,9:00,EUR,L,Flash Manufacturing PMI,48.5,48.7,49.6,
9/23/2022,9:00,EUR,L,Flash Services PMI,48.9,49.1,49.8,
9/23/2022,9:30,GBP,H,Flash Manufacturing PMI,48.5,47.4,47.3,
9/23/2022,9:30,GBP,H,Flash Services PMI,49.2,49.9,50.9,
9/23/2022,11:00,GBP,L,CBI Realized Sales,-20,9,37,
9/23/2022,13:30,CAD,M,Core Retail Sales m/m,-3.10%,-1.00%,0.60%,
9/23/2022,13:30,CAD,M,Retail Sales m/m,-2.50%,-2.00%,1.00%,
9/23/2022,14:45,USD,H,Flash Services PMI,49.2,45.5,43.7,
9/23/2022,14:45,USD,M,Flash Manufacturing PMI,51.8,51,51.5,
9/23/2022,16:30,CHF,M,SNB Chairman Jordan Speaks,,,,
9/23/2022,16:30,EUR,L,German Buba President Nagel Speaks,,,,
9/23/2022,19:00,USD,H,Fed Chair Powell Speaks,,,,
9/24/2022,15:00,NZD,N,Daylight Saving Time Shift,,,,
9/25/2022,0:01,EUR,H,Italian Parliamentary Election,,,,
9/26/2022,0:01,GBP,L,Rightmove HPI m/m,0.70%,,-1.30%,
9/26/2022,1:30,JPY,L,Flash Manufacturing PMI,51,51.3,51.5,
9/26/2022,6:36,JPY,M,BOJ Gov Kuroda Speaks,,,,
9/26/2022,8:00,EUR,L,German Buba President Nagel Speaks,,,,
9/26/2022,9:00,EUR,M,German ifo Business Climate,84.3,86.9,88.6,
9/26/2022,13:59,EUR,L,Belgian NBB Business Climate,-11.8,-8.9,-5.8,
9/26/2022,14:00,CNY,L,CB Leading Index m/m,-0.50%,,-0.30%,
9/26/2022,14:00,EUR,H,ECB President Lagarde Speaks,,,,
9/26/2022,15:00,USD,L,FOMC Member Collins Speaks,,,,
9/26/2022,17:00,GBP,L,MPC Member Tenreyro Speaks,,,,
9/26/2022,18:00,EUR,L,German Buba President Nagel Speaks,,,,
9/26/2022,21:00,USD,M,FOMC Member Mester Speaks,,,,
9/27/2022,0:50,JPY,L,SPPI y/y,1.90%,2.40%,2.00%,
9/27/2022,9:00,EUR,L,M3 Money Supply y/y,6.10%,5.40%,5.70%,
9/27/2022,9:00,EUR,L,Private Loans y/y,4.50%,4.50%,4.50%,
9/27/2022,12:30,EUR,M,ECB President Lagarde Speaks,,,,
9/27/2022,12:30,USD,H,Fed Chair Powell Speaks,,,,
9/27/2022,13:30,USD,M,Core Durable Goods Orders m/m,0.20%,0.30%,0.20%,
9/27/2022,13:30,USD,M,Durable Goods Orders m/m,-0.20%,0.10%,-0.10%,
9/27/2022,14:00,USD,L,HPI m/m,-0.60%,0.00%,0.10%,
9/27/2022,14:00,USD,L,S&P/CS Composite-20 HPI y/y,16.10%,17.10%,18.60%,
9/27/2022,14:35,GBP,L,MPC Member Pill Speaks,,,,
9/27/2022,14:55,USD,M,FOMC Member Bullard Speaks,,,,
9/27/2022,15:00,USD,H,CB Consumer Confidence,108,104,103.6,
9/27/2022,15:00,USD,M,New Home Sales,685K,500K,532K,
9/27/2022,15:00,USD,M,Richmond Manufacturing Index,0,-10,-8,
9/28/2022,0:01,GBP,L,BRC Shop Price Index y/y,5.70%,,5.10%,
9/28/2022,0:50,JPY,L,Monetary Policy Meeting Minutes,,,,
9/28/2022,2:30,AUD,L,Retail Sales m/m,0.60%,0.50%,1.30%,
9/28/2022,7:00,EUR,L,German GfK Consumer Climate,-42.5,-38.9,-36.8,
9/28/2022,8:15,EUR,M,ECB President Lagarde Speaks,,,,
9/28/2022,9:00,CHF,L,Credit Suisse Economic Expectations,-69.2,,-56.3,
9/28/2022,9:15,GBP,L,MPC Member Cunliffe Speaks,,,,
9/28/2022,13:30,USD,L,Goods Trade Balance,-87.3B,-88.9B,-90.2B,
9/28/2022,13:30,USD,L,Prelim Wholesale Inventories m/m,1.30%,0.40%,0.60%,
