Date,Time,Currency,Impact,Event,Actual,Forecast,Previous,Outcome
12/1/2009,0:01,EUR,L,Eurogroup Meetings,,,,
12/1/2009,0:01,USD,L,Total Vehicle Sales,10.9M,10.5M,10.5M,
12/1/2009,0:30,AUD,H,Building Approvals m/m,-0.60%,2.00%,5.10%,
12/1/2009,0:40,CNY,H,Manufacturing PMI,55.2,55.7,55.2,
12/1/2009,2:30,CNY,M,Caixin Manufacturing PMI,55.7,,55.4,
12/1/2009,3:30,AUD,H,Cash Rate,3.75%,3.75%,3.50%,
12/1/2009,3:30,AUD,H,RBA Rate Statement,,,,
12/1/2009,3:45,JPY,L,10-y Bond Auction,1.25|2.8,,1.44|2.4,
12/1/2009,5:30,AUD,M,Commodity Prices y/y,-25.30%,,-30.30%,
12/1/2009,6:38,JPY,H,Monetary Policy Statement,,,,
12/1/2009,6:38,JPY,M,Overnight Call Rate,0.10%,,0.10%,
12/1/2009,6:45,CHF,M,GDP q/q,0.30%,0.30%,-0.30%,
12/1/2009,7:00,EUR,M,German Retail Sales m/m,0.50%,0.60%,-0.20%,
12/1/2009,7:00,GBP,H,Nationwide HPI m/m,0.50%,0.40%,0.50%,
12/1/2009,7:30,JPY,H,BOJ Press Conference,,,,
12/1/2009,8:15,EUR,L,Spanish Manufacturing PMI,45.3,,46.3,
12/1/2009,8:30,CHF,M,Manufacturing PMI,56.9,54.9,54,
12/1/2009,8:45,EUR,L,Italian Manufacturing PMI,50.1,50,49.2,
12/1/2009,8:50,EUR,L,French Final Manufacturing PMI,54.4,54.4,54.2,
12/1/2009,8:55,EUR,M,German Unemployment Change,-7K,5K,-26K,
12/1/2009,8:55,EUR,L,German Final Manufacturing PMI,52.4,52,52,
12/1/2009,9:00,EUR,L,Final Manufacturing PMI,51.2,51,51,
12/1/2009,9:30,EUR,L,Italian Monthly Unemployment Rate,8.20%,8.10%,8.00%,
12/1/2009,9:30,GBP,H,Final Manufacturing PMI,51.8,54.1,53.4,
12/1/2009,10:00,EUR,M,Unemployment Rate,9.80%,9.80%,9.80%,
12/1/2009,12:30,NZD,L,GDT Price Index,1.70%,,13.60%,
12/1/2009,14:30,GBP,M,MPC Member Posen Speaks,,,,
12/1/2009,15:00,USD,H,ISM Manufacturing PMI,53.6,54.8,55.7,
12/1/2009,15:00,USD,H,Pending Home Sales m/m,3.70%,-0.40%,6.00%,
12/1/2009,15:00,USD,L,Construction Spending m/m,0.00%,-0.40%,-1.60%,
12/1/2009,15:00,USD,L,ISM Manufacturing Prices,55,65.1,65,
12/1/2009,23:50,JPY,L,Monetary Base y/y,3.80%,4.70%,4.40%,
12/2/2009,0:01,EUR,L,ECOFIN Meetings,,,,
12/2/2009,8:00,EUR,L,Spanish Unemployment Change,60.6K,,98.9K,
12/2/2009,8:20,GBP,M,MPC Member Dale Speaks,,,,
12/2/2009,9:30,GBP,M,Construction PMI,47,46.9,46.2,
12/2/2009,9:41,GBP,L,30-y Bond Auction,4.16|1.7,,4.17|1.6,
12/2/2009,10:00,EUR,L,PPI m/m,0.20%,0.10%,-0.40%,
12/2/2009,12:30,USD,L,Challenger Job Cuts y/y,-72.30%,,-50.70%,
12/2/2009,13:15,USD,H,ADP Non-Farm Employment Change,-169K,-149K,-195K,
12/2/2009,15:30,USD,M,Crude Oil Inventories,2.1M,-0.4M,1.0M,
12/2/2009,18:15,USD,M,FOMC Member Lacker Speaks,,,,
12/2/2009,19:00,USD,M,Beige Book,,,,
12/2/2009,22:30,AUD,L,AIG Services Index,52.5,,54.8,
12/2/2009,23:50,JPY,M,Capital Spending q/y,-24.80%,-15.80%,-21.70%,
12/3/2009,0:30,AUD,H,Retail Sales m/m,0.30%,0.40%,-0.20%,
12/3/2009,1:00,CNY,L,Non-Manufacturing PMI,52.3,,62.1,
12/3/2009,2:03,NZD,L,ANZ Commodity Prices m/m,10.50%,,4.70%,
12/3/2009,8:15,EUR,L,Spanish Services PMI,46.1,,47.7,
12/3/2009,8:45,EUR,L,Italian Services PMI,49.8,52.2,52.2,
12/3/2009,8:50,EUR,L,French Final Services PMI,60.9,60.4,60.4,
12/3/2009,8:55,EUR,L,German Final Services PMI,51.4,51.5,51.5,
12/3/2009,9:00,EUR,L,Final Services PMI,53,53.3,53.2,
12/3/2009,9:30,GBP,H,Final Services PMI,56.6,57.1,56.9,
12/3/2009,10:00,EUR,M,Retail Sales m/m,0.00%,0.20%,-0.50%,
12/3/2009,10:00,EUR,L,Revised GDP q/q,0.40%,0.40%,0.40%,
12/3/2009,12:45,EUR,H,Main Refinancing Rate,1.00%,1.00%,1.00%,
12/3/2009,13:30,EUR,H,ECB Press Conference,,,,
12/3/2009,13:30,USD,H,Unemployment Claims,457K,479K,462K,
12/3/2009,13:30,USD,M,Revised Nonfarm Productivity q/q,8.10%,8.50%,9.50%,
12/3/2009,13:30,USD,L,Revised Unit Labor Costs q/q,-2.50%,-4.30%,-5.20%,
12/3/2009,15:00,EUR,M,German Buba President Weber Speaks,,,,
12/3/2009,15:00,USD,H,Fed Chairman Bernanke Testifies,,,,
12/3/2009,15:00,USD,H,ISM Services PMI,48.7,51.6,50.6,
12/3/2009,15:30,USD,L,Natural Gas Storage,2B,1B,2B,
12/4/2009,8:00,CHF,H,Foreign Currency Reserves,95B,,90B,
12/4/2009,8:15,CHF,M,CPI m/m,0.20%,0.10%,0.60%,
12/4/2009,12:00,CAD,H,Employment Change,79.1K,15.3K,-43.2K,
12/4/2009,12:00,CAD,H,Unemployment Rate,8.50%,8.60%,8.60%,
12/4/2009,13:30,USD,H,Non-Farm Employment Change,-11K,-119K,-111K,
12/4/2009,13:30,USD,H,Unemployment Rate,10.00%,10.20%,10.20%,
12/4/2009,13:30,USD,M,Average Hourly Earnings m/m,0.10%,0.20%,0.30%,
12/4/2009,15:00,CAD,H,Ivey PMI,55.9,60.4,61.2,
12/4/2009,15:00,USD,M,Factory Orders m/m,0.60%,0.10%,1.60%,
12/6/2009,22:30,AUD,L,AIG Construction Index,47.6,,50.9,
12/7/2009,0:30,AUD,M,ANZ Job Advertisements m/m,5.20%,,-1.70%,
12/7/2009,8:00,EUR,M,ECB President Trichet Speaks,,,,
12/7/2009,8:15,CHF,H,Retail Sales y/y,3.10%,1.20%,-2.10%,
12/7/2009,9:30,EUR,L,Sentix Investor Confidence,-5.5,-4.3,-7,
12/7/2009,11:00,EUR,M,German Factory Orders m/m,-2.10%,0.60%,1.30%,
12/7/2009,13:00,EUR,H,ECB President Trichet Speaks,,,,
12/7/2009,13:30,CAD,H,Building Permits m/m,18.00%,1.10%,3.20%,
12/7/2009,17:45,USD,H,Fed Chairman Bernanke Speaks,,,,
12/7/2009,20:00,USD,L,Consumer Credit m/m,-3.5B,-9.6B,-8.8B,
12/7/2009,21:45,NZD,L,Manufacturing Sales q/q,-5.10%,,-4.80%,
12/7/2009,22:45,USD,L,FOMC Member Dudley Speaks,,,,
12/7/2009,23:50,JPY,L,Bank Lending y/y,0.20%,,1.40%,
12/7/2009,23:50,JPY,L,Current Account,1.38T,1.59T,1.34T,
12/7/2009,23:50,JPY,L,M2 Money Stock y/y,3.30%,3.50%,3.40%,
12/8/2009,0:01,GBP,M,BRC Retail Sales Monitor y/y,1.80%,,3.80%,
12/8/2009,0:01,EUR,N,Italian Bank Holiday,,,,
12/8/2009,0:30,AUD,M,Current Account,-16.2B,-16.7B,-13.1B,
12/8/2009,0:30,AUD,M,NAB Business Confidence,19,,16,
12/8/2009,3:45,JPY,L,30-y Bond Auction,2.21|3.5,,2.14|3.3,
12/8/2009,5:00,JPY,L,Leading Indicators,89.70%,88.70%,87.50%,
12/8/2009,5:30,JPY,L,Economy Watchers Sentiment,33.9,40.3,40.9,
12/8/2009,8:03,EUR,L,French Gov Budget Balance,-134.8B,,-125.8B,
12/8/2009,9:00,GBP,H,Halifax HPI m/m,1.40%,0.80%,1.10%,
12/8/2009,9:25,AUD,H,RBA Gov Stevens Speaks,,,,
12/8/2009,9:30,GBP,H,Manufacturing Production m/m,0.00%,0.50%,1.50%,
12/8/2009,9:30,GBP,L,Industrial Production m/m,0.00%,0.50%,1.30%,
12/8/2009,10:37,GBP,L,10-y Bond Auction,3.79|1.8,,3.92|2.0,
12/8/2009,11:00,EUR,M,German Industrial Production m/m,-1.80%,1.10%,3.10%,
12/8/2009,11:00,GBP,M,CBI Industrial Order Expectations,-42,-42,-45,
12/8/2009,12:30,USD,L,NFIB Small Business Index,88.3,,89.1,
12/8/2009,13:11,CAD,H,Housing Starts,159K,159K,157K,
12/8/2009,14:00,CAD,H,BOC Rate Statement,,,,
12/8/2009,14:00,CAD,H,Overnight Rate,0.25%,0.25%,0.25%,
12/8/2009,15:00,GBP,M,NIESR GDP Estimate,0.20%,,-0.40%,
12/8/2009,15:00,USD,L,IBD/TIPP Economic Optimism,46.8,49.5,47.9,
12/8/2009,15:00,USD,L,JOLTS Job Openings,2.51M,,2.59M,
12/8/2009,23:30,AUD,M,Westpac Consumer Sentiment,-3.80%,,-2.50%,
12/8/2009,23:50,JPY,M,Final GDP q/q,0.30%,0.80%,1.20%,
12/8/2009,23:50,JPY,L,Final GDP Price Index y/y,-0.50%,0.20%,0.20%,
12/9/2009,0:01,GBP,M,Nationwide Consumer Confidence,73,71,73,
12/9/2009,0:01,GBP,L,BRC Shop Price Index y/y,0.20%,,0.00%,
12/9/2009,0:30,AUD,H,Home Loans m/m,-1.40%,-1.90%,3.30%,
12/9/2009,0:30,AUD,H,Trade Balance,-2.38B,-1.75B,-1.85B,
12/9/2009,4:36,NZD,H,Core Retail Sales m/m,0.50%,,-0.10%,
12/9/2009,4:36,NZD,M,Retail Sales m/m,0.00%,,0.30%,
12/9/2009,6:00,JPY,L,Prelim Machine Tool Orders y/y,-8.60%,,-42.50%,
12/9/2009,6:45,CHF,L,Unemployment Rate,4.10%,4.20%,4.10%,
12/9/2009,7:00,EUR,L,German Final CPI m/m,-0.10%,-0.20%,-0.20%,
12/9/2009,7:00,EUR,L,German Trade Balance,12.9B,10.4B,9.8B,
12/9/2009,7:45,EUR,L,French Trade Balance,-4.4B,-2.3B,-2.8B,
12/9/2009,9:30,GBP,M,Goods Trade Balance,-7.1B,-6.9B,-6.9B,
12/9/2009,11:00,EUR,M,German Buba President Weber Speaks,,,,
12/9/2009,12:30,GBP,H,Annual Pre-Budget Report,,,,
12/9/2009,13:40,USD,L,FOMC Member Duke Speaks,,,,
12/9/2009,15:00,USD,L,Final Wholesale Inventories m/m,0.30%,-0.60%,-0.80%,
12/9/2009,15:30,USD,M,Crude Oil Inventories,-3.8M,0.7M,2.1M,
12/9/2009,18:00,USD,M,10-y Bond Auction,3.45|2.6,,3.47|2.8,
12/9/2009,20:00,NZD,H,Official Cash Rate,2.50%,2.50%,2.50%,
12/9/2009,20:00,NZD,H,RBNZ Press Conference,,,,
12/9/2009,20:00,NZD,H,RBNZ Rate Statement,,,,
12/9/2009,20:00,NZD,M,RBNZ Monetary Policy Statement,,,,
12/9/2009,21:30,NZD,L,BusinessNZ Manufacturing Index,51.8,,50.5,
12/9/2009,21:45,NZD,L,Overseas Trade Index q/q,-1.30%,-2.30%,-9.40%,
12/9/2009,23:50,JPY,M,Core Machinery Orders m/m,-4.50%,-4.40%,10.50%,
12/9/2009,23:50,JPY,L,PPI y/y,-4.90%,-5.10%,-6.80%,
12/10/2009,0:00,AUD,M,MI Inflation Expectations,3.60%,,3.20%,
12/10/2009,0:30,AUD,H,Employment Change,31.2K,5.3K,27.2K,
12/10/2009,0:30,AUD,H,Unemployment Rate,5.70%,5.90%,5.80%,
12/10/2009,1:45,AUD,M,RBA Deputy Gov Debelle Speaks,,,,
12/10/2009,7:00,EUR,L,German WPI m/m,0.70%,0.30%,-0.40%,
12/10/2009,7:45,EUR,M,French Industrial Production m/m,-0.80%,0.60%,-1.20%,
12/10/2009,7:45,EUR,L,French Final Private Payrolls q/q,-0.60%,0.00%,0.00%,
12/10/2009,8:30,CHF,H,Libor Rate,0.25%,0.25%,0.25%,
12/10/2009,8:30,CHF,H,SNB Monetary Policy Assessment,,,,
12/10/2009,8:30,CHF,H,SNB Press Conference,,,,
12/10/2009,9:00,EUR,M,ECB Monthly Bulletin,,,,
12/10/2009,9:00,EUR,L,Italian Industrial Production m/m,0.50%,1.60%,-5.10%,
12/10/2009,9:38,EUR,L,Spanish 10-y Bond Auction,3.89|2.1,,3.87|2.2,
12/10/2009,11:28,GBP,L,CB Leading Index m/m,1.00%,,1.10%,
12/10/2009,12:00,GBP,H,Asset Purchase Facility,200B,200B,200B,
12/10/2009,12:00,GBP,H,MPC Rate Statement,,,,
12/10/2009,12:00,GBP,H,Official Bank Rate,0.50%,0.50%,0.50%,
12/10/2009,13:30,CAD,H,Trade Balance,0.4B,-0.6B,-0.9B,
12/10/2009,13:30,USD,H,Trade Balance,-32.9B,-36.9B,-35.7B,
12/10/2009,13:30,USD,H,Unemployment Claims,474K,463K,457K,
12/10/2009,15:30,USD,L,Natural Gas Storage,-64B,-45B,2B,
12/10/2009,17:30,EUR,M,ECB President Trichet Speaks,,,,
12/10/2009,18:00,USD,L,30-y Bond Auction,4.52|2.4,,4.47|2.3,
12/10/2009,18:45,USD,L,FOMC Member Duke Speaks,,,,
12/10/2009,19:00,USD,M,Federal Budget Balance,-120.3B,-136.0B,-176.4B,
12/10/2009,21:49,NZD,L,FPI m/m,-0.30%,,-1.50%,
12/11/2009,2:00,CNY,H,Industrial Production y/y,19.20%,18.20%,16.10%,
12/11/2009,2:00,CNY,M,CPI y/y,0.60%,0.50%,-0.50%,
12/11/2009,2:00,CNY,M,Fixed Asset Investment ytd/y,32.10%,33.10%,33.10%,
12/11/2009,2:00,CNY,M,NBS Press Conference,,,,
12/11/2009,2:00,CNY,M,PPI y/y,-2.10%,-2.30%,-5.80%,
12/11/2009,2:00,CNY,L,Retail Sales y/y,15.80%,16.60%,16.20%,
12/11/2009,2:05,CNY,M,New Loans,295B,,253B,
12/11/2009,2:05,CNY,L,M2 Money Supply y/y,29.70%,29.00%,29.40%,
12/11/2009,3:02,CNY,H,USD-Denominated Trade Balance,19.1B,24.0B,24.0B,
12/11/2009,5:00,JPY,L,Consumer Confidence,39.5,40.6,40.5,
12/11/2009,9:30,GBP,H,PPI Input m/m,0.10%,0.60%,2.90%,
12/11/2009,9:30,GBP,L,PPI Output m/m,0.20%,0.40%,0.30%,
12/11/2009,12:15,EUR,M,ECB President Trichet Speaks,,,,
12/11/2009,13:30,CAD,M,NHPI m/m,0.30%,,0.50%,
12/11/2009,13:30,USD,H,Core Retail Sales m/m,1.20%,0.50%,0.00%,
12/11/2009,13:30,USD,H,Retail Sales m/m,1.30%,0.60%,1.10%,
12/11/2009,13:30,USD,M,Import Prices m/m,1.70%,1.20%,0.80%,
12/11/2009,14:55,USD,H,Prelim UoM Consumer Sentiment,73.4,68.6,67.4,
12/11/2009,14:55,USD,L,Prelim UoM Inflation Expectations,2.10%,,2.70%,
12/11/2009,15:00,USD,M,Business Inventories m/m,0.20%,-0.30%,-0.50%,
12/13/2009,21:00,NZD,M,REINZ HPI m/m,0.20%,,1.30%,
12/13/2009,23:50,JPY,H,Tankan Manufacturing Index,-24,-26,-33,
12/13/2009,23:50,JPY,M,Tankan Non-Manufacturing Index,-22,-23,-24,
12/14/2009,0:01,GBP,M,Rightmove HPI m/m,-2.20%,,-1.60%,
12/14/2009,0:01,GBP,L,BOE Quarterly Bulletin,,,,
12/14/2009,4:30,JPY,L,Revised Industrial Production m/m,0.50%,0.50%,0.50%,
12/14/2009,8:15,CHF,M,PPI m/m,0.00%,0.20%,-0.40%,
12/14/2009,10:00,EUR,M,Industrial Production m/m,-0.60%,-0.60%,0.20%,
12/14/2009,10:00,EUR,L,Final Employment Change q/q,-0.50%,,-0.50%,
12/14/2009,11:00,EUR,L,German Buba Monthly Report,,,,
12/14/2009,13:30,CAD,L,Capacity Utilization Rate,67.50%,67.50%,67.70%,
12/14/2009,15:30,CAD,L,BOC Financial System Review,,,,
12/15/2009,0:01,GBP,M,RICS House Price Balance,35%,39%,34%,
12/15/2009,0:30,AUD,H,Monetary Policy Meeting Minutes,,,,
12/15/2009,0:30,AUD,L,Housing Starts q/q,9.40%,6.40%,-1.90%,
12/15/2009,6:45,CHF,M,SECO Economic Forecasts,,,,
12/15/2009,7:45,EUR,L,French Final CPI m/m,0.10%,0.30%,0.10%,
12/15/2009,8:15,CHF,M,Industrial Production q/q,3.40%,0.40%,3.40%,
12/15/2009,9:30,GBP,H,CPI y/y,1.90%,1.80%,1.50%,
12/15/2009,9:30,GBP,M,RPI y/y,0.30%,0.20%,-0.80%,
12/15/2009,9:30,GBP,L,Core CPI y/y,1.90%,1.80%,1.80%,
12/15/2009,9:30,GBP,L,ONS HPI y/y,-2.20%,-2.30%,-4.10%,
12/15/2009,10:00,EUR,H,German ZEW Economic Sentiment,50.4,50.1,51.1,
12/15/2009,10:00,EUR,M,ZEW Economic Sentiment,48,50.9,51.8,
12/15/2009,13:30,CAD,M,Labor Productivity q/q,-0.20%,-0.40%,0.10%,
12/15/2009,13:30,CAD,M,Leading Index m/m,1.30%,0.60%,0.70%,
12/15/2009,13:30,CAD,L,New Motor Vehicle Sales m/m,3.50%,3.10%,1.50%,
12/15/2009,13:30,USD,H,PPI m/m,1.80%,0.80%,0.30%,
12/15/2009,13:30,USD,M,Core PPI m/m,0.50%,0.30%,-0.60%,
12/15/2009,13:30,USD,M,Empire State Manufacturing Index,2.6,24.7,23.5,
12/15/2009,14:00,USD,H,TIC Long-Term Purchases,20.7B,38.3B,40.7B,
12/15/2009,14:15,USD,M,Capacity Utilization Rate,71.30%,71.10%,70.60%,
12/15/2009,14:15,USD,M,Industrial Production m/m,0.80%,0.60%,0.00%,
12/15/2009,16:40,CHF,M,SNB Chairman Roth Speaks,,,,
12/15/2009,18:00,USD,L,NAHB Housing Market Index,16,18,17,
12/15/2009,23:30,AUD,M,MI Leading Index m/m,0.40%,,1.10%,
12/15/2009,23:50,JPY,M,Tertiary Industry Activity m/m,0.50%,0.50%,-0.60%,
12/16/2009,0:30,AUD,H,GDP q/q,0.20%,0.40%,0.60%,
12/16/2009,1:00,AUD,M,RBA Deputy Gov Battellino Speaks,,,,
12/16/2009,2:18,CNY,L,Foreign Direct Investment ytd/y,-9.90%,,-12.60%,
12/16/2009,8:00,EUR,M,French Flash Manufacturing PMI,54.4,54.7,54.4,
12/16/2009,8:00,EUR,M,French Flash Services PMI,59.3,60.1,60.9,
12/16/2009,8:30,EUR,M,German Flash Manufacturing PMI,53.1,52.6,52.4,
12/16/2009,8:30,EUR,M,German Flash Services PMI,53.1,51.9,51.4,
12/16/2009,8:30,GBP,M,MPC Member Miles Speaks,,,,
12/16/2009,9:00,EUR,M,Flash Manufacturing PMI,51.6,51.5,51.2,
12/16/2009,9:00,EUR,M,Flash Services PMI,53.7,53.3,53,
12/16/2009,9:30,GBP,H,Claimant Count Change,-6.3K,13.9K,5.9K,
12/16/2009,9:30,GBP,M,Average Earnings Index 3m/y,1.50%,1.30%,1.40%,
12/16/2009,9:30,GBP,L,Unemployment Rate,7.90%,7.90%,7.80%,
12/16/2009,10:00,EUR,M,Final CPI y/y,0.50%,0.60%,0.60%,
12/16/2009,10:00,EUR,M,Final Core CPI y/y,1.00%,1.20%,1.20%,
12/16/2009,10:00,EUR,L,Italian Trade Balance,-0.71B,-0.63B,-0.91B,
12/16/2009,12:30,USD,H,CPI y/y,1.80%,1.80%,-0.20%,
12/16/2009,13:30,CAD,M,Manufacturing Sales m/m,2.00%,1.00%,1.00%,
12/16/2009,13:30,USD,H,Building Permits,0.58M,0.58M,0.55M,
12/16/2009,13:30,USD,H,Core CPI m/m,0.00%,0.10%,0.20%,
12/16/2009,13:30,USD,M,CPI m/m,0.40%,0.40%,0.30%,
12/16/2009,13:30,USD,M,Current Account,-108B,-107B,-98B,
12/16/2009,13:30,USD,M,Housing Starts,0.57M,0.59M,0.53M,
12/16/2009,14:30,GBP,M,Chancellor Darling Speaks,,,,
12/16/2009,15:30,USD,M,Crude Oil Inventories,-3.7M,-2.1M,-3.8M,
12/16/2009,18:05,CAD,M,BOC Gov Carney Speaks,,,,
12/16/2009,19:15,USD,H,FOMC Statement,,,,
12/16/2009,19:15,USD,H,Federal Funds Rate,<0.25%,<0.25%,<0.25%,
12/16/2009,21:47,NZD,L,Westpac Consumer Sentiment,116.9,,120.3,
12/17/2009,0:30,AUD,L,RBA Bulletin,,,,
12/17/2009,2:00,NZD,H,ANZ Business Confidence,38.5,,43.4,
12/17/2009,9:15,EUR,L,Italian Quarterly Unemployment Rate,7.80%,7.70%,7.50%,
12/17/2009,9:30,GBP,H,Retail Sales m/m,-0.30%,0.50%,0.60%,
12/17/2009,9:30,GBP,M,Consumer Inflation Expectations,2.40%,,2.40%,
12/17/2009,10:00,CHF,M,Credit Suisse Economic Expectations,54,,56.4,
12/17/2009,11:00,GBP,H,CBI Realized Sales,13,14,13,
12/17/2009,12:00,CAD,H,Core CPI m/m,0.40%,0.20%,0.10%,
12/17/2009,12:00,CAD,M,CPI m/m,0.50%,0.30%,-0.10%,
12/17/2009,13:30,CAD,M,Foreign Securities Purchases,5.81B,8.11B,13.27B,
12/17/2009,13:30,USD,H,Unemployment Claims,480K,466K,473K,
12/17/2009,15:00,USD,H,Philly Fed Manufacturing Index,20.4,16.2,16.7,
12/17/2009,15:00,USD,L,CB Leading Index m/m,0.90%,0.80%,0.30%,
12/17/2009,15:30,USD,L,Natural Gas Storage,-207B,-175B,-64B,
12/18/2009,0:01,GBP,M,GfK Consumer Confidence,-19,-18,-17,
12/18/2009,0:01,GBP,L,BOE Financial Stability Report,,,,
12/18/2009,3:13,JPY,M,Monetary Policy Statement,,,,
12/18/2009,3:13,JPY,M,Overnight Call Rate,0.10%,0.10%,0.10%,
12/18/2009,7:00,EUR,M,German PPI m/m,0.10%,0.20%,0.00%,
12/18/2009,7:19,JPY,H,BOJ Press Conference,,,,
12/18/2009,9:00,EUR,H,German ifo Business Climate,94.7,94.6,93.9,
12/18/2009,9:00,EUR,M,Current Account,-4.6B,-2.3B,-5.0B,
12/18/2009,9:30,GBP,H,Public Sector Net Borrowing,20.3B,23.1B,10.2B,
12/18/2009,9:30,GBP,M,Prelim Mortgage Approvals,63K,64K,61K,
12/18/2009,9:30,GBP,L,M4 Money Supply m/m,0.00%,1.40%,1.70%,
12/18/2009,9:30,GBP,L,Revised Business Investment q/q,-0.60%,-2.80%,-3.00%,
12/18/2009,10:00,EUR,L,Trade Balance,6.3B,5.7B,4.3B,
12/18/2009,11:00,EUR,L,ECB Financial Stability Review,,,,
12/18/2009,13:30,CAD,M,Wholesale Sales m/m,0.30%,0.40%,0.10%,
12/20/2009,21:45,NZD,L,Visitor Arrivals m/m,-3.70%,,-0.70%,
12/20/2009,23:50,JPY,M,Trade Balance,0.49T,0.27T,0.46T,
12/21/2009,0:30,AUD,L,New Motor Vehicle Sales m/m,5.50%,,3.30%,
12/21/2009,2:00,NZD,L,Credit Card Spending y/y,1.60%,,-0.30%,
12/21/2009,4:37,JPY,L,All Industries Activity m/m,1.20%,1.10%,-0.70%,
12/21/2009,5:00,JPY,M,BOJ Monthly Report,,,,
12/21/2009,10:00,CHF,L,SNB Quarterly Bulletin,,,,
12/21/2009,13:30,CAD,H,Core Retail Sales m/m,0.20%,0.40%,1.00%,
12/21/2009,13:30,CAD,M,Retail Sales m/m,0.80%,0.80%,1.10%,
12/21/2009,21:45,NZD,H,Current Account,-1.41B,-2.25B,0.12B,
12/21/2009,23:00,AUD,M,CB Leading Index m/m,-0.30%,,0.00%,
12/22/2009,0:01,All,L,OPEC Meetings,,,,
12/22/2009,7:00,EUR,M,German GfK Consumer Climate,3.3,3.6,3.6,
12/22/2009,7:00,JPY,M,BOJ Gov Shirakawa Speaks,,,,
12/22/2009,7:15,CHF,M,Trade Balance,2.14B,2.79B,2.44B,
12/22/2009,9:30,GBP,H,Current Account,-4.7B,-8.1B,-4.4B,
12/22/2009,9:30,GBP,M,Final GDP q/q,-0.20%,-0.10%,-0.30%,
12/22/2009,13:30,USD,M,Final GDP q/q,2.20%,2.80%,2.80%,
12/22/2009,13:30,USD,L,Final GDP Price Index q/q,0.40%,0.50%,0.50%,
12/22/2009,14:00,EUR,M,Belgian NBB Business Climate,-7.9,-5.5,-8.8,
12/22/2009,14:59,USD,L,Richmond Manufacturing Index,-4,4,1,
12/22/2009,15:00,USD,H,Existing Home Sales,6.54M,6.29M,6.09M,
12/22/2009,15:02,USD,L,HPI m/m,0.60%,0.20%,-0.40%,
12/22/2009,21:45,NZD,H,GDP q/q,0.20%,0.40%,0.20%,
12/23/2009,0:01,JPY,N,Bank Holiday,,,,
12/23/2009,7:00,EUR,L,German Import Prices m/m,0.40%,0.20%,0.50%,
12/23/2009,7:45,EUR,M,French Consumer Spending m/m,-0.10%,0.30%,1.00%,
12/23/2009,9:00,EUR,L,Italian Retail Sales m/m,0.00%,0.20%,0.00%,
12/23/2009,9:30,GBP,H,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,8-0-1,
12/23/2009,9:30,GBP,H,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9,
12/23/2009,9:30,GBP,M,High Street Lending,44.7K,43.3K,42.6K,
12/23/2009,9:30,GBP,L,Index of Services 3m/3m,-0.20%,0.30%,-0.20%,
12/23/2009,13:30,CAD,H,GDP m/m,0.20%,0.30%,0.40%,
12/23/2009,13:30,USD,M,Core PCE Price Index m/m,0.00%,0.10%,0.20%,
12/23/2009,13:30,USD,M,Personal Spending m/m,0.50%,0.60%,0.60%,
12/23/2009,13:30,USD,L,Personal Income m/m,0.40%,0.40%,0.30%,
12/23/2009,14:55,USD,M,Revised UoM Consumer Sentiment,72.5,74,73.4,
12/23/2009,14:55,USD,L,Revised UoM Inflation Expectations,2.50%,,2.10%,
12/23/2009,15:00,USD,H,New Home Sales,355K,442K,400K,
12/23/2009,15:30,USD,M,Crude Oil Inventories,-4.9M,-1.5M,-3.7M,
12/23/2009,23:50,JPY,M,BSI Manufacturing Index,13.2,11.2,15.5,
12/23/2009,23:50,JPY,M,Monetary Policy Meeting Minutes,,,,
12/24/2009,0:01,EUR,N,German Bank Holiday,,,,
12/24/2009,0:01,NZD,N,Bank Holiday,,,,
12/24/2009,0:01,AUD,N,Bank Holiday,,,,
12/24/2009,5:15,JPY,M,BOJ Gov Shirakawa Speaks,,,,
12/24/2009,13:30,USD,H,Core Durable Goods Orders m/m,2.00%,1.10%,-0.70%,
12/24/2009,13:30,USD,H,Unemployment Claims,452K,471K,480K,
12/24/2009,13:30,USD,M,Durable Goods Orders m/m,0.20%,0.60%,-0.60%,
12/24/2009,15:30,USD,L,Natural Gas Storage,-166B,-171B,-207B,
12/24/2009,23:30,JPY,M,Household Spending y/y,2.20%,0.50%,1.60%,
12/24/2009,23:30,JPY,M,Tokyo Core CPI y/y,-1.90%,-1.80%,-1.90%,
12/24/2009,23:30,JPY,L,National Core CPI y/y,-1.70%,-1.70%,-2.20%,
12/24/2009,23:30,JPY,L,Unemployment Rate,5.20%,5.20%,5.10%,
12/24/2009,23:50,JPY,L,SPPI y/y,-2.00%,-1.90%,-2.30%,
12/25/2009,0:01,CHF,N,Bank Holiday,,,,
12/25/2009,0:01,EUR,N,German Bank Holiday,,,,
12/25/2009,0:01,EUR,N,Italian Bank Holiday,,,,
12/25/2009,0:01,EUR,N,French Bank Holiday,,,,
12/25/2009,0:01,GBP,N,Bank Holiday,,,,
12/25/2009,0:01,CAD,N,Bank Holiday,,,,
12/25/2009,0:01,USD,N,Bank Holiday,,,,
12/25/2009,5:00,JPY,L,Housing Starts y/y,-19.10%,-22.30%,-27.10%,
12/27/2009,0:01,NZD,N,Bank Holiday,,,,
