Date,Time,Currency,Impact,Event,Actual,Forecast,Previous,Outcome
3/7/2014,13:30,USD,H,Non-Farm Employment Change,175K,151K,129K,
3/7/2014,13:30,USD,H,Trade Balance,-39.1B,-39.1B,-39.0B,
3/7/2014,13:30,USD,H,Unemployment Rate,6.70%,6.60%,6.60%,
3/7/2014,13:30,USD,M,Average Hourly Earnings m/m,0.40%,0.20%,0.20%,
3/7/2014,17:00,USD,M,FOMC Member Dudley Speaks,,,,
3/7/2014,20:00,USD,L,Consumer Credit m/m,13.7B,14.6B,15.9B,
3/8/2014,2:02,CNY,H,USD-Denominated Trade Balance,-23.0B,13.2B,31.9B,
3/9/2014,1:30,CNY,H,CPI y/y,2.00%,2.10%,2.50%,
3/9/2014,1:30,CNY,M,PPI y/y,-2.00%,-1.90%,-1.60%,
3/9/2014,7:00,CAD,N,Daylight Saving Time Shift,,,,
3/9/2014,7:00,USD,N,Daylight Saving Time Shift,,,,
3/9/2014,21:45,NZD,L,Manufacturing Sales q/q,6.30%,,6.20%,
3/9/2014,23:50,JPY,M,Current Account,-0.59T,-0.59T,0.07T,
3/9/2014,23:50,JPY,M,Final GDP q/q,0.20%,0.20%,0.30%,
3/9/2014,23:50,JPY,L,Bank Lending y/y,2.20%,,2.30%,
3/9/2014,23:50,JPY,L,Final GDP Price Index y/y,-0.30%,-0.40%,-0.40%,
3/10/2014,0:01,EUR,M,Eurogroup Meetings,,,,
3/10/2014,5:00,JPY,L,Economy Watchers Sentiment,53,54.3,54.7,
3/10/2014,7:45,EUR,M,French Industrial Production m/m,-0.20%,0.60%,-0.60%,
3/10/2014,8:03,CNY,M,New Loans,645B,730B,1320B,
3/10/2014,8:03,CNY,L,M2 Money Supply y/y,13.30%,13.20%,13.20%,
3/10/2014,8:15,CHF,M,Retail Sales y/y,0.30%,2.70%,2.50%,
3/10/2014,9:00,EUR,L,Italian Industrial Production m/m,1.00%,0.40%,-0.80%,
3/10/2014,9:30,EUR,L,Sentix Investor Confidence,13.9,14.3,13.3,
3/10/2014,10:15,USD,M,FOMC Member Plosser Speaks,,,,
3/10/2014,12:12,CAD,L,Housing Starts,192K,190K,180K,
3/10/2014,14:15,GBP,M,MPC Member Bean Speaks,,,,
3/10/2014,19:59,NZD,L,REINZ HPI m/m,2.10%,,-2.40%,
3/10/2014,23:50,JPY,L,M2 Money Stock y/y,4.00%,4.40%,4.30%,
3/11/2014,0:01,GBP,M,BRC Retail Sales Monitor y/y,-1.00%,,3.90%,
3/11/2014,0:01,EUR,M,ECOFIN Meetings,,,,
3/11/2014,0:30,AUD,H,NAB Business Confidence,7,,9,
3/11/2014,3:00,JPY,H,Monetary Policy Statement,,,,
3/11/2014,6:00,JPY,L,Prelim Machine Tool Orders y/y,26.00%,,40.30%,
3/11/2014,7:00,EUR,M,German Trade Balance,17.2B,19.3B,18.3B,
3/11/2014,7:26,JPY,H,BOJ Press Conference,,,,
3/11/2014,9:30,GBP,H,Manufacturing Production m/m,0.40%,0.30%,0.40%,
3/11/2014,9:30,GBP,H,Monetary Policy Report Hearings,,,,
3/11/2014,9:30,GBP,L,Industrial Production m/m,0.10%,0.30%,0.50%,
3/11/2014,10:35,GBP,L,10-y Bond Auction,2.93|2.2,,2.73|1.8,
3/11/2014,11:30,USD,L,NFIB Small Business Index,91.4,95.3,94.1,
3/11/2014,14:00,USD,H,JOLTS Job Openings,3.97M,4.02M,3.91M,
3/11/2014,14:00,USD,L,Final Wholesale Inventories m/m,0.60%,0.50%,0.40%,
3/11/2014,15:00,GBP,M,NIESR GDP Estimate,0.80%,,0.70%,
3/11/2014,23:30,AUD,M,Westpac Consumer Sentiment,-0.70%,,-3.00%,
3/11/2014,23:50,JPY,M,BSI Manufacturing Index,12.5,11.3,9.7,
3/11/2014,23:50,JPY,M,Tertiary Industry Activity m/m,0.90%,0.70%,-0.50%,
3/11/2014,23:50,JPY,L,PPI y/y,1.80%,2.20%,2.50%,
3/12/2014,0:01,All,H,G7 Meetings,,,,
3/12/2014,0:30,AUD,M,Home Loans m/m,0.00%,0.80%,-3.30%,
3/12/2014,5:00,JPY,L,BOJ Monthly Report,,,,
3/12/2014,5:00,JPY,L,Consumer Confidence,38.3,40.3,40.5,
3/12/2014,6:30,EUR,L,French Final Private Payrolls q/q,0.10%,0.10%,0.10%,
3/12/2014,10:00,EUR,M,Industrial Production m/m,-0.20%,0.60%,-0.40%,
3/12/2014,10:00,EUR,L,Trade Balance,13.7B,14.5B,16.0B,
3/12/2014,14:30,USD,M,Crude Oil Inventories,6.2M,2.1M,1.4M,
3/12/2014,17:01,USD,M,10-y Bond Auction,2.73|2.9,,2.80|2.5,
3/12/2014,18:00,USD,L,Treasury Sec Lew Speaks,,,,
3/12/2014,20:00,NZD,H,Official Cash Rate,2.75%,2.75%,2.50%,
3/12/2014,20:00,NZD,H,RBNZ Monetary Policy Statement,,,,
3/12/2014,20:00,NZD,H,RBNZ Press Conference,,,,
3/12/2014,20:00,NZD,H,RBNZ Rate Statement,,,,
3/12/2014,21:45,NZD,L,FPI m/m,-1.00%,,1.20%,
3/12/2014,23:50,JPY,M,Core Machinery Orders m/m,13.40%,7.30%,-15.70%,
3/13/2014,0:00,AUD,M,MI Inflation Expectations,2.10%,,2.30%,
3/13/2014,0:01,GBP,L,RICS House Price Balance,45%,52%,52%,
3/13/2014,0:30,AUD,H,Employment Change,47.3K,15.3K,18.0K,
3/13/2014,0:30,AUD,H,Unemployment Rate,6.00%,6.00%,6.00%,
3/13/2014,1:10,NZD,H,RBNZ Gov Wheeler Speaks,,,,
3/13/2014,5:47,CNY,H,Industrial Production y/y,8.60%,9.50%,9.70%,
3/13/2014,5:47,CNY,M,Fixed Asset Investment ytd/y,17.90%,19.50%,19.60%,
3/13/2014,5:47,CNY,L,Retail Sales y/y,11.80%,13.50%,13.60%,
3/13/2014,7:45,EUR,L,French Final CPI m/m,0.60%,0.40%,-0.60%,
3/13/2014,9:00,EUR,M,ECB Monthly Bulletin,,,,
3/13/2014,12:30,CAD,M,NHPI m/m,0.30%,0.30%,0.10%,
3/13/2014,12:30,CAD,L,Capacity Utilization Rate,82.00%,82.30%,81.20%,
3/13/2014,12:30,USD,H,Core Retail Sales m/m,0.30%,0.20%,-0.30%,
3/13/2014,12:30,USD,H,Retail Sales m/m,0.30%,0.30%,-0.60%,
3/13/2014,12:30,USD,H,Unemployment Claims,315K,334K,324K,
3/13/2014,12:30,USD,M,Import Prices m/m,0.90%,0.60%,0.40%,
3/13/2014,14:00,USD,M,Business Inventories m/m,0.40%,0.40%,0.50%,
3/13/2014,14:00,USD,M,Fed Gov Nomination Hearings,,,,
3/13/2014,14:30,USD,L,Natural Gas Storage,-195B,-199B,-152B,
3/13/2014,17:01,USD,L,30-y Bond Auction,3.63|2.4,,3.69|2.3,
3/13/2014,17:52,USD,M,Federal Budget Balance,-193.5B,-223.2B,-10.4B,
3/13/2014,21:30,NZD,M,BusinessNZ Manufacturing Index,56.2,,56.3,
3/13/2014,23:50,JPY,M,Monetary Policy Meeting Minutes,,,,
3/14/2014,0:01,GBP,L,BOE Quarterly Bulletin,,,,
3/14/2014,4:30,JPY,L,Revised Industrial Production m/m,3.80%,4.00%,4.00%,
3/14/2014,7:00,EUR,L,German Final CPI m/m,0.50%,0.50%,0.50%,
3/14/2014,8:15,CHF,M,PPI m/m,-0.40%,0.30%,0.00%,
3/14/2014,9:30,GBP,M,Goods Trade Balance,-9.8B,-8.7B,-7.7B,
3/14/2014,9:30,GBP,L,Construction Output m/m,1.80%,1.40%,2.00%,
3/14/2014,10:00,EUR,L,Final Employment Change q/q,0.10%,0.00%,0.00%,
3/14/2014,10:00,GBP,L,CB Leading Index m/m,0.70%,,-0.10%,
3/14/2014,12:30,USD,H,PPI m/m,-0.10%,0.20%,0.20%,
3/14/2014,12:30,USD,M,Core PPI m/m,-0.20%,0.10%,0.20%,
3/14/2014,13:55,USD,H,Prelim UoM Consumer Sentiment,79.9,81.9,81.6,
3/14/2014,13:55,USD,L,Prelim UoM Inflation Expectations,3.20%,,3.20%,
3/16/2014,21:00,NZD,L,Westpac Consumer Sentiment,121.7,,120.1,
3/16/2014,21:30,NZD,L,BusinessNZ Services Index,53.1,,57.7,
3/16/2014,23:04,GBP,L,Rightmove HPI m/m,1.60%,,3.30%,
3/17/2014,0:30,AUD,M,New Motor Vehicle Sales m/m,0.10%,,-4.00%,
3/17/2014,9:30,GBP,M,MPC Member Cunliffe Speaks,,,,
3/17/2014,10:00,EUR,M,Final CPI y/y,0.70%,0.80%,0.80%,
3/17/2014,10:00,EUR,L,Final Core CPI y/y,1.00%,1.00%,1.00%,
3/17/2014,12:30,CAD,M,Foreign Securities Purchases,1.09B,3.24B,-4.28B,
3/17/2014,12:30,USD,M,Empire State Manufacturing Index,5.6,6.6,4.5,
3/17/2014,13:15,USD,M,Capacity Utilization Rate,78.80%,78.70%,78.50%,
3/17/2014,13:15,USD,M,Industrial Production m/m,0.60%,0.20%,-0.20%,
3/17/2014,14:00,USD,M,NAHB Housing Market Index,47,50,46,
3/17/2014,15:00,EUR,M,German Buba President Weidmann Speaks,,,,
3/18/2014,0:30,AUD,H,Monetary Policy Meeting Minutes,,,,
3/18/2014,2:23,CNY,L,Foreign Direct Investment ytd/y,10.40%,,16.10%,
3/18/2014,6:45,CHF,L,SECO Economic Forecasts,,,,
3/18/2014,7:00,EUR,L,German WPI m/m,-0.10%,0.20%,-0.10%,
3/18/2014,9:00,EUR,L,Italian Trade Balance,0.37B,2.47B,3.61B,
3/18/2014,9:15,EUR,M,German Constitutional Court Ruling,,,,
3/18/2014,10:00,EUR,H,German ZEW Economic Sentiment,46.6,52.8,55.7,
3/18/2014,10:00,EUR,M,ZEW Economic Sentiment,61.5,67.3,68.5,
3/18/2014,12:30,CAD,H,Manufacturing Sales m/m,1.50%,1.10%,-1.50%,
3/18/2014,12:30,USD,H,Building Permits,1.02M,0.97M,0.95M,
3/18/2014,12:30,USD,H,CPI y/y,1.10%,1.20%,1.60%,
3/18/2014,12:30,USD,H,Core CPI m/m,0.10%,0.10%,0.10%,
3/18/2014,12:30,USD,M,CPI m/m,0.10%,0.10%,0.10%,
3/18/2014,12:30,USD,M,Housing Starts,0.91M,0.92M,0.91M,
3/18/2014,13:00,USD,M,TIC Long-Term Purchases,7.3B,23.4B,-45.9B,
3/18/2014,13:30,NZD,L,GDT Price Index,-5.20%,,-4.00%,
3/18/2014,15:55,CAD,H,BOC Gov Poloz Speaks,,,,
3/18/2014,17:45,GBP,H,BOE Gov Carney Speaks,,,,
3/18/2014,21:45,NZD,M,Current Account,-1.43B,-1.44B,-4.88B,
3/18/2014,23:30,AUD,L,MI Leading Index m/m,-0.10%,,-0.10%,
3/18/2014,23:50,JPY,M,Trade Balance,-1.13T,-0.89T,-1.76T,
3/19/2014,4:30,JPY,L,All Industries Activity m/m,1.00%,1.30%,-0.30%,
3/19/2014,5:00,JPY,H,BOJ Gov Kuroda Speaks,,,,
3/19/2014,9:30,GBP,H,Claimant Count Change,-34.6K,-23.3K,-33.9K,
3/19/2014,9:30,GBP,H,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9,
3/19/2014,9:30,GBP,H,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9,
3/19/2014,9:30,GBP,H,Unemployment Rate,7.20%,7.20%,7.20%,
3/19/2014,9:30,GBP,M,Average Earnings Index 3m/y,1.40%,1.30%,1.20%,
3/19/2014,10:00,CHF,M,Credit Suisse Economic Expectations,19,,28.7,
3/19/2014,10:43,EUR,M,German 10-y Bond Auction,1.58|1.6,,1.64|1.1,
3/19/2014,12:30,CAD,M,Wholesale Sales m/m,0.80%,1.20%,-1.30%,
3/19/2014,12:30,GBP,H,Annual Budget Release,,,,
3/19/2014,12:30,USD,M,Current Account,-81B,-88B,-96B,
3/19/2014,14:30,USD,M,Crude Oil Inventories,5.9M,2.4M,6.2M,
3/19/2014,17:45,CHF,H,SNB Chairman Jordan Speaks,,,,
3/19/2014,18:00,USD,H,FOMC Economic Projections,,,,
3/19/2014,18:00,USD,H,FOMC Statement,,,,
3/19/2014,18:00,USD,M,Federal Funds Rate,<0.25%,<0.25%,<0.25%,
3/19/2014,18:30,USD,H,FOMC Press Conference,,,,
3/19/2014,21:45,NZD,H,GDP q/q,0.90%,1.00%,1.20%,
3/20/2014,0:01,EUR,M,EU Economic Summit,,,,
3/20/2014,0:30,AUD,L,RBA Bulletin,,,,
3/20/2014,7:00,CHF,L,Trade Balance,2.62B,2.47B,2.55B,
3/20/2014,7:00,EUR,M,German PPI m/m,0.00%,0.20%,-0.10%,
3/20/2014,7:15,JPY,H,BOJ Gov Kuroda Speaks,,,,
3/20/2014,8:30,CHF,H,Libor Rate,<0.25%,<0.25%,<0.25%,
3/20/2014,8:30,CHF,H,SNB Monetary Policy Assessment,,,,
3/20/2014,11:00,GBP,M,CBI Industrial Order Expectations,6,5,3,
3/20/2014,12:30,USD,H,Unemployment Claims,320K,327K,315K,
3/20/2014,14:00,USD,H,Existing Home Sales,4.60M,4.65M,4.62M,
3/20/2014,14:00,USD,H,Philly Fed Manufacturing Index,9,4.2,-6.3,
3/20/2014,14:00,USD,L,CB Leading Index m/m,0.50%,0.30%,0.10%,
3/20/2014,14:30,USD,L,Natural Gas Storage,-48B,-58B,-195B,
3/20/2014,16:30,GBP,M,MPC Member Weale Speaks,,,,
3/20/2014,20:00,USD,M,Bank Stress Test Results,,,,
3/20/2014,21:45,NZD,L,Visitor Arrivals m/m,2.20%,,2.80%,
3/20/2014,23:00,AUD,M,CB Leading Index m/m,0.20%,,0.80%,
3/21/2014,0:01,JPY,N,Bank Holiday,,,,
3/21/2014,0:01,EUR,M,EU Economic Summit,,,,
3/21/2014,2:00,NZD,L,Credit Card Spending y/y,5.90%,,9.40%,
3/21/2014,9:00,EUR,M,Current Account,25.3B,18.4B,20.0B,
3/21/2014,9:30,GBP,M,Public Sector Net Borrowing,7.5B,7.8B,-6.8B,
3/21/2014,12:30,CAD,H,Core CPI m/m,0.70%,0.50%,0.20%,
3/21/2014,12:30,CAD,H,Core Retail Sales m/m,1.00%,0.90%,-1.50%,
3/21/2014,12:30,CAD,M,CPI m/m,0.80%,0.60%,0.30%,
3/21/2014,12:30,CAD,M,Retail Sales m/m,1.30%,0.80%,-1.90%,
3/21/2014,15:00,EUR,L,Consumer Confidence,-9,-12,-13,
3/21/2014,17:45,USD,H,FOMC Member Fisher Speaks,,,,
3/21/2014,20:30,GBP,M,MPC Member Dale Speaks,,,,
3/21/2014,20:30,USD,M,FOMC Member Kocherlakota Speaks,,,,
3/21/2014,22:30,USD,M,FOMC Member Stein Speaks,,,,
3/22/2014,16:30,JPY,H,BOJ Gov Kuroda Speaks,,,,
3/24/2014,0:01,All,H,G7 Meetings,,,,
3/24/2014,1:45,CNY,H,Caixin Flash Manufacturing PMI,48.1,48.7,48.5,
3/24/2014,8:00,EUR,H,French Flash Manufacturing PMI,51.9,49.8,49.7,
3/24/2014,8:00,EUR,M,French Flash Services PMI,51.4,47.9,47.2,
3/24/2014,8:30,EUR,H,German Flash Manufacturing PMI,53.8,54.7,54.8,
3/24/2014,8:30,EUR,M,German Flash Services PMI,54,55.8,55.9,
3/24/2014,9:00,EUR,M,Flash Manufacturing PMI,53,53.2,53.2,
3/24/2014,9:00,EUR,M,Flash Services PMI,52.4,52.6,52.6,
3/24/2014,11:00,EUR,M,German Buba Monthly Report,,,,
3/24/2014,13:45,USD,M,Flash Manufacturing PMI,55.5,56.6,57.1,
3/24/2014,14:00,EUR,L,Belgian NBB Business Climate,-4.4,-5.1,-4,
3/24/2014,16:30,CAD,M,Gov Council Member Lane Speaks,,,,
3/25/2014,2:00,CNY,L,CB Leading Index m/m,0.90%,,0.30%,
3/25/2014,4:45,AUD,M,RBA Deputy Gov Lowe Speaks,,,,
3/25/2014,9:00,EUR,H,German ifo Business Climate,110.7,110.9,111.3,
3/25/2014,9:30,GBP,H,CPI y/y,1.70%,1.70%,1.90%,
3/25/2014,9:30,GBP,M,High Street Lending,47.6K,50.0K,49.3K,
3/25/2014,9:30,GBP,M,PPI Input m/m,-0.40%,0.40%,-0.90%,
3/25/2014,9:30,GBP,M,RPI y/y,2.70%,2.60%,2.80%,
3/25/2014,9:30,GBP,L,Core CPI y/y,1.70%,1.60%,1.60%,
3/25/2014,9:30,GBP,L,ONS HPI y/y,6.80%,5.70%,5.50%,
3/25/2014,9:30,GBP,L,PPI Output m/m,0.00%,0.20%,0.30%,
3/25/2014,11:00,GBP,M,CBI Realized Sales,13,30,37,
3/25/2014,13:00,USD,M,S&P/CS Composite-20 HPI y/y,13.20%,13.30%,13.40%,
3/25/2014,13:00,USD,L,HPI m/m,0.50%,0.70%,0.70%,
3/25/2014,13:59,USD,L,Richmond Manufacturing Index,-7,-1,-6,
3/25/2014,14:00,USD,H,CB Consumer Confidence,82.3,78.7,78.3,
3/25/2014,14:00,USD,H,New Home Sales,440K,447K,455K,
3/25/2014,16:00,EUR,H,ECB President Draghi Speaks,,,,
3/25/2014,16:30,EUR,M,German Buba President Weidmann Speaks,,,,
3/25/2014,22:30,AUD,M,RBA Deputy Gov Lowe Speaks,,,,
3/25/2014,23:00,USD,M,FOMC Member Plosser Speaks,,,,
3/25/2014,23:50,JPY,L,SPPI y/y,0.70%,0.80%,0.70%,
3/26/2014,0:30,AUD,M,RBA Financial Stability Review,,,,
3/26/2014,3:30,AUD,H,RBA Gov Stevens Speaks,,,,
3/26/2014,7:00,CHF,L,UBS Consumption Indicator,1.57,,1.49,
3/26/2014,7:00,EUR,M,German GfK Consumer Climate,8.5,8.5,8.5,
3/26/2014,9:00,EUR,L,Italian Retail Sales m/m,0.00%,0.40%,-0.30%,
3/26/2014,12:30,USD,H,Core Durable Goods Orders m/m,0.20%,0.30%,0.90%,
3/26/2014,12:30,USD,M,Durable Goods Orders m/m,2.20%,1.10%,-1.30%,
3/26/2014,13:45,USD,L,Flash Services PMI,55.5,54.2,53.3,
3/26/2014,14:00,CHF,L,SNB Quarterly Bulletin,,,,
3/26/2014,14:30,USD,M,Crude Oil Inventories,6.6M,2.9M,5.9M,
3/26/2014,20:00,USD,L,Bank Stress Test Results,,,,
3/26/2014,21:45,NZD,H,Trade Balance,818M,595M,286M,
3/27/2014,9:00,EUR,M,M3 Money Supply y/y,1.30%,1.30%,1.20%,
3/27/2014,9:00,EUR,M,Private Loans y/y,-2.20%,-2.10%,-2.30%,
3/27/2014,9:30,GBP,H,Retail Sales m/m,1.70%,0.50%,-2.00%,
3/27/2014,9:30,GBP,L,FPC Statement,,,,
3/27/2014,12:30,USD,H,Unemployment Claims,311K,326K,321K,
3/27/2014,12:30,USD,M,FOMC Member Pianalto Speaks,,,,
3/27/2014,12:30,USD,M,Final GDP q/q,2.60%,2.70%,2.40%,
3/27/2014,12:30,USD,L,Final GDP Price Index q/q,1.60%,1.60%,1.60%,
3/27/2014,14:00,USD,H,Pending Home Sales m/m,-0.80%,0.10%,-0.20%,
3/27/2014,14:30,USD,L,Natural Gas Storage,-57B,-49B,-48B,
3/27/2014,17:00,CHF,M,Gov Board Member Zurbrugg Speaks,,,,
3/27/2014,23:30,JPY,M,Household Spending y/y,-2.50%,0.20%,1.10%,
3/27/2014,23:30,JPY,M,Tokyo Core CPI y/y,1.00%,0.90%,0.90%,
3/27/2014,23:30,JPY,L,National Core CPI y/y,1.30%,1.30%,1.30%,
3/27/2014,23:30,JPY,L,Unemployment Rate,3.60%,3.70%,3.70%,
3/27/2014,23:50,JPY,M,Retail Sales y/y,3.60%,3.40%,4.40%,
3/28/2014,0:01,EUR,M,German Prelim CPI m/m,0.30%,0.40%,0.50%,
3/28/2014,0:05,GBP,L,GfK Consumer Confidence,-5,-6,-7,
3/28/2014,0:20,USD,L,FOMC Member Tarullo Speaks,,,,
3/28/2014,7:00,EUR,L,German Import Prices m/m,-0.10%,0.30%,-0.10%,
3/28/2014,7:45,EUR,M,French Consumer Spending m/m,0.10%,1.00%,-2.10%,
3/28/2014,8:00,EUR,M,Spanish Flash CPI y/y,-0.20%,-0.10%,-0.10%,
3/28/2014,9:30,GBP,H,Current Account,-22.4B,-13.5B,-22.8B,
3/28/2014,9:30,GBP,M,Final GDP q/q,0.70%,0.70%,0.70%,
3/28/2014,9:30,GBP,L,Index of Services 3m/3m,0.90%,0.60%,0.80%,
3/28/2014,9:30,GBP,L,Revised Business Investment q/q,2.40%,2.40%,2.40%,
3/28/2014,10:21,EUR,M,Italian 10-y Bond Auction,3.29|1.3,,3.42|1.6,
3/28/2014,12:30,USD,M,Core PCE Price Index m/m,0.10%,0.10%,0.10%,
3/28/2014,12:30,USD,M,Personal Spending m/m,0.30%,0.30%,0.20%,
3/28/2014,12:30,USD,L,Personal Income m/m,0.30%,0.40%,0.30%,
3/28/2014,13:55,USD,M,Revised UoM Consumer Sentiment,80,80.6,79.9,
3/28/2014,13:55,USD,L,Revised UoM Inflation Expectations,3.20%,,3.20%,
3/28/2014,17:30,EUR,M,German Buba President Weidmann Speaks,,,,
3/30/2014,2:00,CHF,N,Daylight Saving Time Shift,,,,
3/30/2014,2:00,EUR,N,Daylight Saving Time Shift,,,,
3/30/2014,2:00,GBP,N,Daylight Saving Time Shift,,,,
3/30/2014,22:45,NZD,M,Building Consents m/m,-1.70%,,-8.60%,
3/31/2014,0:15,JPY,L,Final Manufacturing PMI,53.9,,55.5,
3/31/2014,0:30,AUD,L,MI Inflation Gauge m/m,0.20%,,0.20%,
3/31/2014,0:50,JPY,M,Prelim Industrial Production m/m,-2.30%,3.60%,3.80%,
3/31/2014,1:00,AUD,M,HIA New Home Sales m/m,4.60%,,0.50%,
3/31/2014,1:00,NZD,H,ANZ Business Confidence,67.3,,70.8,
3/31/2014,1:30,AUD,M,Private Sector Credit m/m,0.40%,0.40%,0.40%,
3/31/2014,6:00,JPY,L,Housing Starts y/y,1.00%,5.20%,12.30%,
3/31/2014,7:00,EUR,M,German Retail Sales m/m,1.30%,-0.30%,1.70%,
3/31/2014,8:00,CHF,M,KOF Economic Barometer,1.99,2.08,2.03,
3/31/2014,9:30,GBP,M,Net Lending to Individuals m/m,2.3B,2.3B,2.1B,
3/31/2014,9:30,GBP,L,M4 Money Supply m/m,0.70%,0.50%,0.30%,
3/31/2014,9:30,GBP,L,Mortgage Approvals,70K,75K,77K,
3/31/2014,10:00,EUR,H,CPI Flash Estimate y/y,0.50%,0.60%,0.70%,
3/31/2014,10:00,EUR,M,Core CPI Flash Estimate y/y,0.80%,,1.00%,
3/31/2014,10:00,EUR,L,Italian Prelim CPI m/m,0.10%,0.20%,-0.10%,
3/31/2014,13:30,CAD,H,GDP m/m,0.50%,0.40%,-0.50%,
3/31/2014,14:45,USD,M,Chicago PMI,55.9,59.2,59.8,
3/31/2014,14:55,USD,H,Fed Chair Yellen Speaks,,,,
3/31/2014,18:15,GBP,H,BOE Gov Carney Speaks,,,,
3/31/2014,23:24,AUD,L,AIG Manufacturing Index,47.9,,48.6,
4/1/2014,0:01,EUR,M,ECOFIN Meetings,,,,
4/1/2014,0:01,USD,L,Total Vehicle Sales,16.4M,15.8M,15.3M,
4/1/2014,0:50,JPY,M,Tankan Manufacturing Index,17,19,16,
4/1/2014,0:50,JPY,M,Tankan Non-Manufacturing Index,24,24,20,
4/1/2014,2:00,CNY,H,Manufacturing PMI,50.3,50.1,50.2,
4/1/2014,2:30,JPY,M,Average Cash Earnings y/y,0.00%,-0.10%,-0.20%,
4/1/2014,2:45,CNY,H,Caixin Manufacturing PMI,48,48.5,48,
4/1/2014,4:30,AUD,H,Cash Rate,2.50%,2.50%,2.50%,
4/1/2014,4:30,AUD,H,RBA Rate Statement,,,,
4/1/2014,4:45,JPY,L,10-y Bond Auction,0.63|4.8,,0.60|3.5,
4/1/2014,6:30,AUD,L,Commodity Prices y/y,-12.80%,,-11.40%,
4/1/2014,8:15,EUR,M,Spanish Manufacturing PMI,52.8,52.9,52.5,
4/1/2014,8:30,CHF,M,Manufacturing PMI,54.4,56.9,57.6,
4/1/2014,8:45,EUR,M,Italian Manufacturing PMI,52.4,52.2,52.3,
4/1/2014,8:50,EUR,L,French Final Manufacturing PMI,51.8,51.9,51.9,
4/1/2014,8:55,EUR,M,German Unemployment Change,-12K,-9K,-15K,
4/1/2014,8:55,EUR,L,German Final Manufacturing PMI,53.7,53.8,53.8,
4/1/2014,9:00,EUR,L,Final Manufacturing PMI,53,53,53,
4/1/2014,9:00,EUR,L,Italian Monthly Unemployment Rate,13.00%,12.90%,12.90%,
4/1/2014,9:30,GBP,H,Final Manufacturing PMI,55.3,56.7,56.2,
4/1/2014,9:30,GBP,L,FPC Meeting Minutes,,,,
4/1/2014,10:00,EUR,M,Unemployment Rate,11.90%,12.00%,11.90%,
4/1/2014,13:30,CAD,M,RMPI m/m,5.70%,2.30%,2.80%,
4/1/2014,13:30,CAD,L,IPPI m/m,1.00%,0.70%,1.50%,
4/1/2014,14:30,CAD,L,Manufacturing PMI,53.3,,52.9,
4/1/2014,14:30,NZD,L,GDT Price Index,-8.90%,,-5.20%,
4/1/2014,14:45,USD,L,Final Manufacturing PMI,55.5,55.9,55.5,
4/1/2014,15:00,USD,H,ISM Manufacturing PMI,53.7,54.2,53.2,
4/1/2014,15:00,USD,L,Construction Spending m/m,0.10%,0.20%,-0.20%,
4/1/2014,15:00,USD,L,IBD/TIPP Economic Optimism,48,46.3,45.1,
4/1/2014,15:00,USD,L,ISM Manufacturing Prices,59,59.2,60,
4/2/2014,0:01,EUR,M,ECOFIN Meetings,,,,
4/2/2014,0:50,JPY,L,Monetary Base y/y,54.80%,60.20%,55.70%,
4/2/2014,1:00,NZD,L,ANZ Commodity Prices m/m,-0.10%,,0.90%,
4/2/2014,1:30,AUD,H,Building Approvals m/m,-5.00%,-1.70%,6.90%,
4/2/2014,7:00,GBP,M,Nationwide HPI m/m,0.40%,0.70%,0.70%,
4/2/2014,8:00,EUR,M,Spanish Unemployment Change,-16.6K,-5.3K,-1.9K,
4/2/2014,9:30,GBP,H,Construction PMI,62.5,63.1,62.6,
4/2/2014,10:00,EUR,L,Final GDP q/q,0.20%,0.30%,0.30%,
4/2/2014,10:00,EUR,L,PPI m/m,-0.20%,0.00%,-0.30%,
4/2/2014,10:34,GBP,L,30-y Bond Auction,3.53|1.8,,3.59|1.9,
4/2/2014,12:45,GBP,M,MPC Member Cunliffe Speaks,,,,
4/2/2014,13:15,USD,H,ADP Non-Farm Employment Change,191K,192K,178K,
4/2/2014,15:00,USD,M,Factory Orders m/m,1.60%,1.30%,-1.00%,
4/2/2014,15:30,USD,M,Crude Oil Inventories,-2.4M,1.3M,6.6M,
4/2/2014,23:12,AUD,L,AIG Services Index,48.9,,55.2,
4/3/2014,1:30,AUD,H,Retail Sales m/m,0.20%,0.40%,1.20%,
4/3/2014,1:30,AUD,H,Trade Balance,1.20B,0.82B,1.39B,
4/3/2014,2:00,CNY,M,Non-Manufacturing PMI,54.5,,55,
4/3/2014,2:45,CNY,M,Caixin Services PMI,51.9,,51,
4/3/2014,3:50,AUD,H,RBA Gov Stevens Speaks,,,,
4/3/2014,8:15,EUR,M,Spanish Services PMI,54,54.1,53.7,
4/3/2014,8:45,EUR,M,Italian Services PMI,49.5,52.3,52.9,
4/3/2014,8:50,EUR,L,French Final Services PMI,51.5,51.4,51.4,
4/3/2014,8:55,EUR,L,German Final Services PMI,53,54,54,
4/3/2014,9:00,EUR,L,Final Services PMI,52.2,52.4,52.4,
4/3/2014,9:30,GBP,H,Final Services PMI,57.6,58.2,58.2,
4/3/2014,9:30,GBP,M,BOE Credit Conditions Survey,,,,
4/3/2014,9:30,GBP,L,Housing Equity Withdrawal q/q,-10.6B,-9.4B,-10.6B,
